ID,Text,BG Color,Sticky type,Border line,Position X,Position Y,Area,Link to,Last Updated By,Last Updated,Last Content Edited By,Last Content Edited,Tags,Integration Labels
114-1751965316751,I am about condensing everything to save space instead of scrolling ,#FADAB3,3x3,NO,17824.47,9296.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
182-1751419105986,"""They're both very lengthy...going from screen to screen""",#86E6D9,3x3,NO,18148.47,8972.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
86-1751419105986,"""If you could shorten this down to one or two pages. Fullscreen pages.""",#86E6D9,3x3,NO,17824.47,8810.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
88-1751419105986,"""Put it all on one page""",#86E6D9,3x3,NO,17500.47,8810.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
114-1751419105986,"""Say things once and give me ability to edit""",#86E6D9,3x3,NO,17824.47,9134.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
144-1751419105986,"""You're asking me to go through so many screens""",#86E6D9,3x3,NO,17662.47,9134.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
165-1751419105986,"""This is lengthy...why are we doing all this?""",#86E6D9,3x3,NO,17662.47,8972.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
129-1751419105986,Would rather have less clicks (one or two pages),#86E6D9,3x3,NO,17986.47,8972.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
23-1751419105986,Seems to not want to read everything again,#86E6D9,3x3,NO,17986.47,8810.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
32-1751419105986,"""Wow this is long""",#86E6D9,3x3,NO,17662.47,8810.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
63-1751419105986,"""Same stuff. Put all this on one page. The little arrows give the same information.""",#86E6D9,3x3,NO,17500.47,9134.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
54-1751406582449,"how many clicks, 10 or 15. Would rather have less, wouldn't you?",#86E6D9,3x3,NO,17824.47,8972.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
6-1751406582449,"re-iterate - dealing with Veterans they will be very young to very old. The less they have to do the better, Make ths an easy process. Fast",#86E6D9,3x3,NO,18148.47,8810.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
80-1751406582449,"the less you can put up, would be better. The entire VA population, from younger to older. No computer to phones",#86E6D9,3x3,NO,17500.47,8972.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
68-1751329209704,Frustrated by having to scroll up after hitting continue,#D8D8B1,3x3,NO,18148.47,9134.80,Form is Lengthy,,Hieu Vo,2025-07-21T09:17:40-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
102-1751965352846,"I wouldn't do steps 2 and 3, they're redundant. The review portion of step 3 is frustrating",#C0DA93,3x3,NO,18593.45,8810.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
169-1751965352846,Why? There's so much redundancy. I can't stand - redundancy. All this extra verify? No.,#C0DA93,3x3,NO,18755.45,8810.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
90-1751965352846,"""time is valuable to me..""",#C0DA93,3x3,NO,19079.45,8810.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
0-1751965352846,"""I don't like neither..redundancy""",#C0DA93,3x3,NO,18917.45,8810.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
117-1751965352846,"Major pain point: this feels redundant, I want something simpler. ",#C0DA93,3x3,NO,18431.45,8810.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
172-1751419105986,"""This is fixable but hard to use""",#86E6D9,3x3,NO,18917.45,8972.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
153-1751419105986,Thinks there are too many screens showing the same thing,#86E6D9,3x3,NO,19079.45,8972.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
30-1751419105986,"Doesn't like that general information is repeated. Don't need to see ""need help"" on every screen.",#86E6D9,3x3,NO,18755.45,9134.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
55-1751406582449,"not confusing, but WHY? why do you want my financials and redundancy, keep on arrow to the next page and 2/3 of page is same informaiton",#86E6D9,3x3,NO,19079.45,9296.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
92-1751406582449,Married then edit it - this is redundant (page with card),#86E6D9,3x3,NO,18917.45,9296.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
42-1751406582449,the only big difference is the ability to edit = both are very lengthy going screen to screen to screen ,#86E6D9,3x3,NO,18593.45,9134.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
16-1751406582449,"same redundant information above (header, progress bar) same information",#86E6D9,3x3,NO,18431.45,8972.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
50-1751406582449,"this is lengthy, wow, this is really lengthy",#86E6D9,3x3,NO,18431.45,9296.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
18-1751406582449,"everytime you do this , i have to read this again",#86E6D9,3x3,NO,18593.45,9296.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
25-1751406582449,"why do you want to continue, continue, continue",#86E6D9,3x3,NO,18431.45,9134.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
7-1751406582449,asking for the same things over and over and over,#86E6D9,3x3,NO,18593.45,8972.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
72-1751406582449,"This is the third screen - if that could be lessened Combined into one page, larger page",#86E6D9,3x3,NO,18755.45,9296.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
20-1751406582449,"calls out save alerts, lots of redundency",#86E6D9,3x3,NO,18917.45,9134.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
45-1751406582449,keeps commenting about everything being on one page - and redundant information is confusing ,#86E6D9,3x3,NO,19079.45,9134.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
73-1751406582449,"this is supposed to be all about ease, too repetitive",#86E6D9,3x3,NO,18755.45,8972.80,"Form is redundant, repetitive",,Hieu Vo,2025-07-21T09:15:51-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
58-1751965352846,Found autosave message confusing bc she didn't make a change,#C0DA93,3x3,NO,17824.77,9804.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
81-1751965352846,"""It says my request was saved but I don't know what the request was""",#C0DA93,3x3,NO,17662.77,9804.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
138-1751965352846,It's not showing me I made a change (SIP messaging confusing),#C0DA93,3x3,NO,17500.77,9804.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
62-1751419105986,Doesn't like the redundancy even in the auto save alert,#86E6D9,3x3,NO,17500.77,9960.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
46-1751406582449,(reads out save alert content on progress bar),#86E6D9,3x3,NO,17662.77,9960.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
24-1751303053656,My expectation is it isn't saving so I better be sure what I'm doing,#D8D8B1,3x3,NO,17824.77,9636.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
65-1751303053656,"If I come back and it didn't SIP and the numbers are gone, I'm gonna be a little irritated",#D8D8B1,3x3,NO,17500.77,9636.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
54-1751303053656,Spouse review: appreciates the SIP link (assumes the form times out),#D8D8B1,3x3,NO,17662.77,9636.45,SIP is confusing,,Hieu Vo,2025-07-21T09:14:52-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
140-1751965352846,"SIP: it's good that it saves as you go, I guess (likes it, not confused anymore)",#C0DA93,3x3,NO,16957.69,8973.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
129-1751855579883,for the prototype a fictional request that was done in the past,#9EDCFA,3x3,NO,16795.69,8811.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
128-1751855579883,"quick question at the very bottom , it says saved your request, what request are they referring to?",#9EDCFA,3x3,NO,16633.69,8811.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
135-1751855579883,"""If I was doing this for real I'd probably understand what that (SIP) was""",#9EDCFA,3x3,NO,16957.69,8811.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
149-1751855579883,"Notices SIP alert ""what request (that's SIP) is it referring to?""",#9EDCFA,3x3,NO,16471.69,8811.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
35-1751419105986,"Notes finish this form later - ""Can I go back in? How do I go back in?""",#86E6D9,3x3,NO,16633.69,9297.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
175-1751419105986,"Likes ""we saved your request""",#86E6D9,3x3,NO,16471.69,9297.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
85-1751394433902,Likes the autosave message,#AAED92,3x3,NO,16633.69,9135.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
67-1751334759857,It likes the SIP mention,#AAED92,3x3,NO,16471.69,9135.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
44-1751329209704,Assumption is it saves when continue to next screen,#D8D8B1,3x3,NO,16795.69,8973.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
58-1751329209704,"""appreciates 'Finish this form later'""",#D8D8B1,3x3,NO,16471.69,8973.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
91-1751303053656,"About SIP: does it saves on the page, or when I hit continue? I assume it's when I hit continue. ",#D8D8B1,3x3,NO,16633.69,8973.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
166-1750984883138,"I've updated my address a couple times, this looks basic, including the option at the bottom, which is a nice add on about saving, if I take to long, saving is a plus. ",#FCF281,3x3,NO,16795.69,9135.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
145-1750984883138,"Likes the SIP reminder at the bottom of the page. ""That's a plus""",#FCF281,3x3,NO,16795.69,9297.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
67-1751965352846,"""That's good that it saves as you go...""",#C0DA93,3x3,NO,16957.69,9135.17,SIP is helpful,,Hieu Vo,2025-07-21T09:13:54-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
177-1751965316751,wants time estimate more visible and detailed,#FADAB3,3x3,NO,18431.27,10122.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
176-1751965316751,"better idea of timeframe of how long to finish this, mental capacity of how long it will take to finish it",#FADAB3,3x3,NO,18917.27,9960.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
175-1751965316751,"so... the counter right here (progress bar) You think I am almost done, they you realize you are still on 2, 5 pages over",#FADAB3,3x3,NO,18917.27,10122.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
323-1751965316751,Why? Because it cuts the step of clicking an EDIT button first,#FADAB3,3x3,NO,19079.27,9960.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
7-1751965316751,Wants to know how many steps,#FADAB3,3x3,NO,18431.27,10284.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
69-1751965316751,Step indicator isn't helpful,#FADAB3,3x3,NO,18755.27,10122.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
150-1751965316751,Counter (stepper) doesn't provide an accurate representation of timeframe,#FADAB3,3x3,NO,19079.27,10122.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
126-1751965316751,calls out the step indicator again,#FADAB3,3x3,NO,18593.27,10122.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
99-1751964616384,"""Oh now that makes sense, the 1, 2, 3""",#FCB6D4,3x3,NO,19079.27,9798.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
139-1751964616384,"Realizes 1 is Veteran information, all together",#FCB6D4,3x3,NO,18917.27,9636.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
148-1751964616384,"""This went back to page 1..."" Thinking that this should be 3 of 3, looking at the stepper.",#FCB6D4,3x3,NO,18593.27,9636.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
146-1751964616384,Mistakes the progress stepper as corresponding to a page,#FCB6D4,3x3,NO,18755.27,9636.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
144-1751964616384,"Home address""It went back to page 1""User is confused about which page they're on (mailing address vs. home address)",#FCB6D4,3x3,NO,18431.27,9636.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
147-1751964616384,"A few pages later, understands the stepper as corresponding to sub-sections of the form",#FCB6D4,3x3,NO,19079.27,9636.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
53-1751498416214,even if you click on next page you are not moving this one bar,#D8C7FF,3x3,NO,18431.27,9960.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
7-1751498416214,Doesn't find status bar helpful (doesn't show progress),#D8C7FF,3x3,NO,18755.27,9960.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
149-1751498416214,"Says the stepper at the top doesn't tell you very much, so a more nuanced stepper at the top would be nice, too",#D8C7FF,3x3,NO,18593.27,9960.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
22-1751406582449,"How much longer is this going to take, I am still on number 2.",#86E6D9,3x3,YES,18917.27,9798.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
8-1751406582449,I've been clicking and clicking and clicking and now see I am still on page 2 (calls out progress stepper),#86E6D9,3x3,NO,18755.27,9798.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
60-1751303053656,"Spouse review: notices 2 of 3 stepper, confused about that",#D8D8B1,3x3,NO,18593.27,9798.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
62-1751303053656,"Sees 1 of 3 steps, assumes hitting continue would take them to step 2 of 3 in the stepper",#D8D8B1,3x3,NO,18431.27,9798.77,Stepper Progress Bar is not useful,,Hieu Vo,2025-07-21T09:12:10-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
213-1751498416214,It reads the hint text - asks about dynamic text,#D8C7FF,3x3,NO,16441.62,10156.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
13-1751394433902,"Links hint text: static = good, dropdown = great ",#AAED92,3x3,NO,16117.62,9832.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
86-1751394433902,Likes prefilled information,#AAED92,3x3,NO,16279.62,9994.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
90-1751334759857,Asks whether deductible expenses is for Veteran or spouse (notices in hint text it mentions spouse so it applies to the group),#AAED92,3x3,NO,16279.62,9832.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
5-1751334759857,Likes the hint text on dependent review page about who qualifies,#AAED92,3x3,NO,16441.62,9832.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
26-1751334759857,"Likes the hint text is not clickable, vs. clickable/expanded more info component",#AAED92,3x3,NO,16117.62,9994.77,Hint Text + Prefill is useful,,Hieu Vo,2025-07-21T09:09:01-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
