UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
237792,Shepherd University,301 North King St,Shepherdstown,WV,25443,54,5,Suzanne Shipley,President,3048765000,556000799,382200,1,www.shepherd.edu/,unexpected.shepherd.edu/,www.shepherd.edu/faoweb,unexpected.shepherd.edu/admweb/unexpected/apply.html,https://shepherd.studentaidcalculator.com/, ,www.shepherd.edu/ir/data.htm,1,1,1,7,1,1,20,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1, ,2,20,10,9,11,3,13,32,2,2,47900,1,548,-2,1,West Virginia Higher Education Policy Commission,154080,54037,Jefferson,5402,-77.804844,39.434319
237817,Southern West Virginia Community and Technical College,Dempsey Branch Road,Mount Gay,WV,25637,54,5,Joanne Tomblin,President,3048967098,550524702,381600,1,www.southernwv.edu,www.southernwv.edu/?q=admissions,www.southernwv.edu/?q=financial-assistance, ,https://southernwv.studentaidcalculator.com/survey.aspx,www.southernwv.edu/?q=student-services/veterans, ,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,2,40,2,2,30880,2,170,-2,2, ,-2,54045,Logan,5403,-82.023014,37.851756
237844,Fred W Eberle Technical Center,Rte 5 Box 2,Buckhannon,WV,26201,54,5,Michael Cutright,Director,3044721259,556000407,2534800,1,fetc.edu, , , ,fetc.edu/?q=netpricecalc, , ,7,3,1,2,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,1,West Virginia Higher Education Policy Commission,154080,54097,Upshur,5402,-80.225278,39.001908
237880,West Virginia School of Osteopathic Medicine,400 N Lee St,Lewisburg,WV,24901,54,5,"Michael D. Adelman, D.O., J.D., D.P.M",President,3046456270,550561541,1124500,1,www.wvsom.edu,www.wvsom.edu/Applicants/applicants-home,www.wvsom.edu/OMS/financial-aid,www.wvsom.edu,www.wvsom.edu, , ,1,1,1,9,2,1,13,1,2,2,1,2,32,1,A ,-2,-2,-2,1,1,1,1,1,WVSOM,1,25,-2,-2,-2,7,-2,52,2,1,-2,-2,-2,-2,1,West Virginia Higher Education Policy Commission,154080,54025,Greenbrier,5403,-80.438644,37.803879
237899,West Virginia State University,Rte 25,Institute,WV,25112-1000,54,5,Brian O. Hemphill,President,3047663000,556000839,382600,1,www.wvstateu.edu,www.wvstateu.edu/admissions,www.wvstateu.edu/Admissions/Tuition-Financial-Aid-Scholarships/Financial-Aid.aspx,www.wvstateu.edu/admissions/online-applications,https://wvstateu.studentaidcalculator.com/survey.aspx, ,wvsuyellowjackets.com/documents/2014/8/7/2013_Graduation_Rates.pdf?&tab=2,1,1,1,7,1,1,20,1,1,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1,WVSU |West Virginia State,2,21,9,3,6,3,10,32,1,2,16620,1,170,-2,2, ,-2,54039,Kanawha,5402,-81.76802,38.379002
237905,West Virginia University Hospital Departments of Rad Tech and Nutrition,Medical Ctr Dr,Morgantown,WV,26506-8062,54,5,Albert Wright Jr.,President / CEO,3045984251,550643304,1257300,1,www.wvuhradtech.com, , , ,www.wvuhradtech.com,www.wvuhradtech.com,0,2,1,2,6,1,1,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2,WVUH Radiologic Technology Education Programs,5,-3,-3,-3,-3,-3,-3,-3,2,1,34060,1,390,-2,2, ,-2,54061,Monongalia,5401,-79.964727,39.650535
237932,West Liberty University,208 University Drive,West Liberty,WV,26074,54,5,Mr. Robin C. Capehart,President,3043365000,556000822,382300,1,www.westliberty.edu/,www.westliberty.edu/admissions/,www.westliberty.edu/financial-aid/,secure.cfwv.com/applications/WV_Common_App/apply.html?application_id=1368,https://www.westliberty.edu/financial-aid/net-price-calculator/,www.westliberty.edu/admissions/requirements/veterans/, ,1,1,1,7,1,1,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,12,-1,9,3,10,32,2,2,48540,1,-2,-2,2, ,-2,54069,Ohio,5401,-80.604054,40.162473
237950,West Virginia University Institute of Technology,405 Fayette Pike,Montgomery,WV,25136,54,5,Carolyn Long,Campus Executive Officer,3044421000,560008300,382721,1,www.wvutech.edu,admissions.wvutech.edu,finaid.wvutech.edu,https://intraweb.wvutech.edu/admissions/online-application.php,wvutech.studentaidcalculator.com,techregistrar.wvutech.edu/va/veterans_programs,administration.wvutech.edu/r/download/125275,1,1,1,5,1,2,30,1,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,West Virginia University Tech,2,22,12,3,9,3,9,32,2,2,13220,1,-2,-2,1,West Virginia Higher Education Policy Commission,154080,54019,Fayette,5403,-81.325199,38.179427
237969,West Virginia Wesleyan College,59 College Ave,Buckhannon,WV,26201-2994,54,5,Dr. Pamela J. Balch,President,3044738000,550357056,383000,1,www.wvwc.edu,www.wvwc.edu/admission/,www.wvwc.edu/admission/financial_aid/,www.cfwv.com/applications/west_virginia_wesleyan_college/apply.html?,wvwc.studentaidcalculator.com/welcome.aspx,www.wvwc.edu/offices/academicServices/faq.php,www.wesleyanbobcats.com/compliance/Academic/WVWC_GRAD_RATE_REPORT_FINAL_2003_COHORT_(2).pdf,2,1,2,8,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,10,10,10,3,11,31,2,2,-2,-2,-2,-2,2, ,-2,54097,Upshur,5402,-80.217094,38.990476
237978,West Virginia Business College-Wheeling,1052 Main St,Wheeling,WV,26003,54,5,James Weir,Corporate General Manager,3.04232E+11,550306940,1086100,1,www.wvbc.edu, , , ,www.wvbc.edu,www.wvbc.edu, ,6,2,3,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,1,-1,4,1,1,40,2,1,48540,1,-2,-2,2, ,-2,54069,Ohio,5401,-80.7227,40.063518
237987,West Virginia Junior College-Charleston,1000 Virginia St E,Charleston,WV,25301,54,5,Erik Engberg,Campus President,3043452820,550530181,1057300,1,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu, ,6,2,3,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,1,-1,3,1,1,40,2,1,16620,1,170,-2,1,West Virginia Junior College Inc.,304970,54039,Kanawha,5402,-81.634358,38.347929
237996,West Virginia Junior College-Morgantown,148 Willey St,Morgantown,WV,26505,54,5,Patricia Callen,Campus Director,3042968282,550530180,500700,1,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,www.wvjc.edu,6,2,3,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,1,-1,4,1,1,40,2,1,34060,1,390,-2,2, ,-2,54061,Monongalia,5401,-79.954803,39.63264
238005,International Beauty School 4,201 West King Street,Martinsburg,WV,25401,54,5,Jorgina Andrawos,Director,3042634929,431981250,760000,1,www.theinternationalbeautyschool.com,www.theinternationalbeautyschool.com/admission.html,www.theinternationalbeautyschool.com/admission.html,www.theinternationalbeautyschool.com,www.theinternationalbeautyschool.com/npcalc.html,www.theinternationalbeautyschool.com,www.theinternationalbeautyschool.com,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,25180,1,548,-2,2, ,-2,54003,Berkeley,5402,-77.964891,39.454573
238014,West Virginia Northern Community College,1704 Market St.,Wheeling,WV,26003-3699,54,5,Dr. Martin J. Olshinsky,President,3042335900,550530182,905400,1,www.wvncc.edu/,www.wvncc.edu/offices-and-services/admissions-office/197,www.wvncc.edu/offices-and-services/financial-aid/642,www.wvncc.edu/potential-students/apply-online/79,https://wvncc.studentaidcalculator.com/survey.aspx, , ,4,2,1,3,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,WVNCC,4,2,1,-1,2,1,3,40,2,2,48540,1,-2,-2,1,West Virginia Community and Technical College System,154060,54069,Ohio,5401,-80.721548,40.063736
238032,West Virginia University,"Stewart Hall, 1500 University Avenue",Morgantown,WV,26506-6201,54,5,E. Gordon Gee,President,3042930111,556000842,382700,1,www.wvu.edu/,adm.wvu.edu,www.finaid.wvu.edu,apply.wvu.edu/,financialaid.wvu.edu/net-price-calculator,wvuveterans.wvu.edu/future_students/paying_for_college,planning.wvu.edu/institutional_research/institutional_reports,1,1,1,9,1,1,11,1,2,2,1,2,13,1,A ,-2,-2,-2,1,1,1,1,1,WVU,2,16,11,14,10,4,16,15,1,5,34060,1,390,-2,1,West Virginia Higher Education Policy Commission,154080,54061,Monongalia,5401,-79.953926,39.63468
238078,Wheeling Jesuit University,316 Washington Ave,Wheeling,WV,26003,54,5,James Fleming,President,3042432000,550394213,383100,1,www.wju.edu,www.wju.edu/admissions/,www.wju.edu/admissions/finaid/,recruiter.wju.edu/Datatel.ERecruiting.Web.External/Pages/Welcome.aspx,https://wju.studentaidcalculator.com, , ,2,1,2,9,1,1,13,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,13,11,10,4,11,21,2,2,48540,1,-2,-2,2, ,-2,54069,Ohio,5401,-80.690804,40.070873
238096,Wood County School of Practical Nursing,300 Campus Drive,Parkersburg,WV,26104,54,5,Beth Carter,Coordinator,3044248305,556000418,1174900,1,wcvt.wood.tec.wv.us/,wcvt.wood.tec.wv.us/,wcvt.wood.tec.wv.us/,wcvt.wood.tec.wv.us/,wcvt.wood.tec.wv.us/Nursing/Calculate/npcalc.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,37620,1,425,-2,2, ,-2,54107,Wood,5401,-81.50573,39.21676
238166,Advanced Institute of Hair Design-Glendale,5780 N. Port Washington Rd.,Glendale,WI,53217,55,3,Penny Rushing,Chief Executive Officer,4149672000,391488688,1148401,1,www.vicibeautyschool.com, , , ,www.vicicapilli.com/netprice/npcalc.htm, , ,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2,VICI Beauty School,6,-3,-3,-3,-3,-3,-3,-3,2,1,33340,1,376,-2,2, ,-2,55079,Milwaukee,5504,-87.916376,43.12092
238175,VICI Aveda Institute,4111 S. 108th Street,Greenfield,WI,53228,55,3,Penny Rushing,Chief Executive Officer,4145251700,391051696,1148400,1,www.vicibeautyschool.com, , , ,www.vicicapilli.com/netprice/npcalc.htm, , ,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,33340,1,376,-2,2, ,-2,55079,Milwaukee,5505,-88.047841,42.969138
238193,Alverno College,3400 S 43rd  St,Milwaukee,WI,53234-3922,55,3,Mary J. Meehan,President,4143826000,390806263,383200,1,www.alverno.edu,www.alverno.edu/admissions/,www.alverno.edu/financialaid/,www.alverno.edu/admissions/apply/,www.alverno.edu/npc, , ,2,1,2,8,1,1,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,20,13,9,6,4,9,32,2,2,33340,1,376,-2,2, ,-2,55079,Milwaukee,5504,-87.965498,42.983518
238263,Madison Area Technical College,1701 Wright St,Madison,WI,53704-2599,55,3,Jack E Daniels III,President,6082466100,391086718,400700,1,madisoncollege.edu,madisoncollege.edu/apply-nowregister,madisoncollege.edu/financial-aid,madisoncollege.edu/admissions-process,ire.madisoncollege.edu/heoa-calc/npcalc.htm,madisoncollege.edu/veterans-benefits-financial-aid,madisoncollege.edu/right-know,1,1,1,6,1,1,40,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,Madison College,4,3,1,-1,1,1,4,40,2,4,31540,1,357,-2,1,Wisconsin Technical College System,155020,55025,Dane,5502,-89.330294,43.121624
238324,Bellin College,3201 Eaton Road,Green Bay,WI,54311,55,3,Dr. Connie Boerst,President/Chief Executive Officer,9.20434E+13,391620530,663900,1,www.bellincollege.edu,www.bellincollege.edu/admissions.php,www.bellincollege.edu/financial-aid.php,www.bellincollege.edu,www.bellincollege.edu,www.bellincollege.edu/veterans-information.php, ,2,1,2,7,1,1,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,26,-2,-2,-2,3,-2,53,2,1,24580,1,267,-2,1,Bellin Health Systems,200190,55009,Brown,5508,-87.921722,44.468277
238333,Beloit College,700 College St,Beloit,WI,53511-5595,55,3,Dr. Scott Bierman,President,6083632000,390808497,383500,1,www.beloit.edu,www.beloit.edu/prospective/,www.beloit.edu/prospective/afford/,www.beloit.edu/prospective/apply/,https://www.beloit.edu/prospective/npcalc.php,www.beloit.edu/prospective/afford/needbased/qualify/,www.beloit.edu/irap/srk/,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,3,-1,12,2,11,31,2,2,27500,1,357,-2,2, ,-2,55105,Rock,5502,-89.03147,42.50363
238397,Blackhawk Technical College,6004 County Road G,Janesville,WI,53546-6458,55,3,Thomas C Eckert,President,6087586900,391104235,539000,1,www.blackhawk.edu,www.blackhawk.edu/Admissions.aspx,www.blackhawk.edu/FinancialAid.aspx,https://btcois.wctc.edu:4443/btcdb/bwskalog.P_DispLoginNon,www.blackhawk.edu/netpricecalculator/npcalc.htm,www.blackhawk.edu/FinancialAid/VeteranPrograms.aspx, ,4,2,1,4,1,2,40,1,2,2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,2,27500,1,357,-2,2, ,-2,55105,Rock,5502,-89.016161,42.593217
238430,Cardinal Stritch University,6801 N Yates Rd,Milwaukee,WI,53217-3985,55,3,"Dr. James P. Loftus, Ph.D.",President,4144104000,390806196,383700,1,www.stritch.edu,www.stritch.edu/admissions/,www.stritch.edu/financialaid/,www.stritch.edu/Admissions-and-Financial-Aid/Apply/,www.stritch.edu/estimatemycosts/,www.stritch.edu/Offices-and-Services/Veteran-Services/,www.stritch.edu/Admissions-and-Financial-Aid/Consumer-Information/,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,Stritch,2,17,16,12,10,5,12,21,2,2,33340,1,376,-2,2, ,-2,55079,Milwaukee,5504,-87.909045,43.139752
238458,Carroll University,100 N East Ave,Waukesha,WI,53186,55,3,Douglas N. Hastad,President,2625471211,390806325,383800,1,www.carrollu.edu,www.carrollu.edu/prospective/default.asp,www.carrollu.edu/prospective/finaid.asp?nav=5685,https://my.carrollu.edu/ICS/Admissions/Admission.jnz?portlet=Apply_Online&screen=Display+Form&screenType=next,www.carrollu.edu/prospective/ecc/default.asp, , ,2,1,2,9,1,1,13,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,20,13,9,10,3,11,32,2,2,33340,1,376,-2,2, ,-2,55133,Waukesha,5505,-88.227962,43.004647
238476,Carthage College,2001 Alford Park Dr,Kenosha,WI,53140-1994,55,3,Gregory S. Woodward,President,2625518500,370661496,383900,1,www.carthage.edu,www.carthage.edu/admissions/,www.carthage.edu/admissions/afford/,www.carthage.edu/admissions/apply/index.cfm,www.carthage.edu/admissions/afford/netprice.cfm,www.carthage.edu/registrar/veterans-affairs/,www.carthage.edu/registrar/student-right-to-know/,2,1,2,7,1,1,20,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1,Carthage,2,21,9,1,10,3,11,22,2,2,16980,1,176,-2,2, ,-2,55059,Kenosha,5501,-87.820706,42.622893
238573,Columbia College of Nursing,4425 N Port Washington Rd,Glendale,WI,53212,55,3,Jill Winters,Dean and CEO,4143262330,391596986,4159400,1,www.ccon.edu,www.ccon.edu/oth/page.asp?pageid=OTH100904,www.ccon.edu/oth/Page.asp?PageID=OTH100906,www.ccon.edu/oth/page.asp?pageid=OTH100904,www.ccon.edu, , ,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,CCON,2,-3,-3,-3,-3,-3,-3,-3,2,1,33340,1,376,-2,2, ,-2,55079,Milwaukee,5504,-87.918171,43.09748
238616,Concordia University-Wisconsin,12800 N Lake Shore Dr,Mequon,WI,53097-2402,55,3,Patrick Ferry,President,2622435700,390833608,384200,1,www.cuw.edu,www.cuw.edu/Undergraduate/future/index.html,https://www.cuw.edu/Departments/financialaid/index.html,https://www.cuw.edu/apply/,www.cuw.edu/Departments/financialaid/NetPriceCalculator/,https://www.cuw.edu/Departments/veterans/active-students.html, ,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,CUW,2,18,16,8,5,5,13,21,2,3,33340,1,376,-2,1,Concordia University System,200450,55089,Ozaukee,5506,-87.916628,43.254217
238661,Edgewood College,1000 Edgewood College Drive,Madison,WI,53711-1997,55,3,Scott Flanagan,President,6086634861,390806202,384800,1,www.edgewood.edu,www.edgewood.edu/prospective/default.aspx,www.edgewood.edu/ProspectiveStudents/Undergraduate/Freshman/FreshmanFinancialAid.aspx,www.edgewood.edu/apply.aspx,www.edgewood.edu/ProspectiveStudents/FinancialAid/FreshmanCalculator.aspx,www.edgewood.edu/Veterans,www.edgewood.edu/About/Right-to-Know,2,1,2,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,2,17,10,12,11,4,10,21,2,2,31540,1,357,-2,2, ,-2,55025,Dane,5502,-89.422122,43.058727
238722,Fox Valley Technical College,1825 N Bluemound Dr,Appleton,WI,54912-2277,55,3,Dr. Susan May,President,9207355600,391087276,974400,1,www.fvtc.edu,www.fvtc.edu/programs/admissions-overview,www.fvtc.edu/paying-for-college/financial-aid,www.fvtc.edu/programs/apply,www.fvtc.edu/apps/netpricecalculator/npcalc.htm,www.fvtc.edu/programs/admissions-overview/support-services/veterans-services, ,4,2,1,4,1,2,40,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1,FVTC,4,3,1,-1,1,1,4,40,2,4,11540,1,118,-2,1,Wisconsin Technical College System,155020,55087,Outagamie,5508,-88.45893,44.283174
238759,Gateway Technical College,3520 30th Ave,Kenosha,WI,53144-1690,55,3,Dr. Bryan Albrecht,President,2625642200,396002792,538900,1,www.gtc.edu,www.gtc.edu/student-services/admissions,www.gtc.edu/student-services/financial-aid,www.gtc.edu/student-services/admissions/getting-started,www.gtc.edu/student-services/financial-aid/net-price-calculator,www.gtc.edu/student-services/bursar/veteran-education-benefit, ,4,2,1,3,1,2,40,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,1,1,3,40,2,3,16980,1,176,-2,2, ,-2,55059,Kenosha,5501,-87.846695,42.605677
238786,Gill-Tech Academy of Hair Design,230 S. McCarthy Rd,Appleton,WI,54914-8613,55,3,Sheryl Bruemmer,Executive Director,9207398684,200299717,2494300,1,www.gill-tech.com,www.gill-tech.com,www.gill-tech.com,www.gill-tech.com,www.gill-tech.com,www.gill-tech.com, ,6,2,3,4,1,2,0,2,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,2,"Gill-Tech, Gill-Tech Academy. G-tech",6,-3,-3,-3,-3,-3,-3,-3,2,1,11540,1,118,-2,2, ,-2,55087,Outagamie,5508,-88.487234,44.268381
238810,The Salon Professional Academy-Eau Claire,3408 Mall Drive,Eau Claire,WI,54701-7633,55,3,William Rauckman,Chief Executive Officer,7158352345,391777254,3220300,1,tspaeauclaire.com,tspaeauclaire.com,tspaeauclaire.com,tspaeauclaire.com,www.thesalonprofessionalacademy.com/eau_claire/consumer.html, , ,6,2,3,4,1,2,0,2,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,20740,1,232,-2,2, ,-2,55035,Eau Claire,5503,-91.461714,44.783374
238892,ITT Technical Institute-Greenfield,6300 W Layton Ave,Greenfield,WI,53220-4612,55,3,Liz Franck,Director,4142829494,362061311,732934,1,www.itt-tech.edu, , , ,www.itt-tech.edu/npc, , ,3,1,3,5,1,2,30,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,3,28,-2,-2,-2,2,-2,54,2,1,33340,1,376,-2,1,ITT Educational Services Inc.,302410,55079,Milwaukee,5505,-87.993353,42.960006
238980,Lakeland College,"W3718 South Drive, Cth M",Plymouth,WI,53073,55,3,Daniel W. Eck,President of the College,9205651000,390821861,385400,1,www.lakeland.edu, , , ,lakeland.edu/Financial-Aid/financial-aid-calculator,lakeland.edu/Evening-Weekend-and-Online/ewo-undergrad-financial-aid#more-info-about-military-benefits,lakeland.edu/Inside-Lakeland/consumer-information-disclosures,2,1,2,7,1,1,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,18,16,10,5,4,9,32,2,2,43100,1,-2,-2,2, ,-2,55117,Sheboygan,5506,-87.884956,43.841863
239008,Lakeshore Technical College,1290 North Avenue,Cleveland,WI,53015-1414,55,3,Dr. Michael Lanser,President,9206931000,391086823,919400,1,www.gotoltc.edu,gotoltc.edu/future-students/general-admissions-information/index.html,gotoltc.edu/financial-aid/index.html,https://dynamicforms.ngwebsolutions.com/ShowForm.aspx?RequestedDynamicFormTemplate=9d88f4d9-d5fe-4cc8-bcef-87361ced8c25&Clear=Y,gotoltc.edu/calculator/npcalc.htm,gotoltc.edu/future-students/adult/resources-for-veterans/,gotoltc.edu/academics/gainful-employment/,4,2,1,3,1,2,40,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1,LTC,4,2,1,-1,1,1,2,40,2,2,31820,2,-2,-2,1,Wisconsin Technical College System,155020,55071,Manitowoc,5506,-87.75454,43.924774
239017,Lawrence University,College Ave,Appleton,WI,54911,55,3,Mark Burstein,President,9208327000,390806297,385600,1,www.lawrence.edu,www.lawrence.edu/admissions,www.lawrence.edu/info/offices/financial-aid,www.lawrence.edu/admissions/apply,www.lawrence.edu/admissions/afford/net_price_calculator, , ,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,Lawrence,2,21,3,-1,12,2,11,31,2,2,11540,1,118,-2,2, ,-2,55087,Outagamie,5508,-88.397822,44.261323
239071,Maranatha Baptist University,745 West Main Street,Watertown,WI,53094,55,3,Marty Marriott,President,9.20262E+13,391097032,2317200,1,www.mbu.edu,www.mbu.edu/admissions,www.mbu.edu/financial-aid,www.mbu.edu/apply,www.mbu.edu/npc, , ,2,1,2,7,1,1,20,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,"MBBC, Maranatha College, Maranatha, Maranatha Baptist College, Maranatha Bible College, Maranatha Baptist Bible College, Marantha, Maranatha University, Maranatha Baptist University, MBU, Maranatha Bible University",2,22,16,3,10,3,8,51,2,2,48020,2,376,-2,2, ,-2,55055,Jefferson,5505,-88.735055,43.195709
239080,Marian University,45 S National Ave,Fond Du Lac,WI,54935-4699,55,3,Robert A. Fale,President,9209237600,391024723,386100,1,www.marianuniversity.edu,www.marianuniversity.edu/Admission-and-Financial-Aid/Undergraduate,www.marianuniversity.edu/financialaid/,www.marianuniversity.edu/Apply/,www.marianuniversity.edu/calculator.aspx,www.marianuniversity.edu/Academic-Programs/Veterans-Affairs/,www.marianuniversity.edu/consumerinfo/,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,Marian University of Fond du Lac,2,18,16,18,6,4,10,22,2,2,22540,1,-2,-2,2, ,-2,55039,Fond du Lac,5506,-88.420638,43.777411
239105,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,55,3,Dr. Michael Lovell,President,4142887710,390806251,386300,1,www.marquette.edu,www.marquette.edu/student/,www.marquette.edu/about/fin_aid.shtml,www.marquette.edu/student/applytoday.shtml,www.marquette.edu/student-aid-calculator/,www.marquette.edu/mucentral/registrar/vet_index.shtml,www.gomarquette.com/sports/acad-comp/spec-rel/012011aaa.html,2,1,2,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,17,10,14,12,4,17,15,2,4,33340,1,376,-2,2, ,-2,55079,Milwaukee,5504,-87.928121,43.038766
239132,Empire Beauty School-Madison,6414 Odana Road,Madison,WI,53717-1111,55,3,Michael Bouman,President/COO,8009204593,208939053,1260610,7,www.empire.edu,www.empire.edu,www.empire.edu,www.empire.edu/apply-now,www.empire.edu/net-price-calculator, , ,6,2,3,4,1,2,0,2,2,-2,2,2,12,1,M ,-2,2014,11/18/2014,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31540,1,357,-2,1,EEG Inc.,301640,55025,Dane,5502,-89.49087,43.055346
239169,Medical College of Wisconsin,8701 Watertown Plank Road,Milwaukee,WI,53226-0509,55,3,"John R. Raymond, Sr., MD","President, Chief Executive Officer",4149558296,390806261,2453500,1,www.mcw.edu,www.mcw.edu/medicalschool/admissions.htm,www.mcw.edu/medicalschool/financialaid.htm, , , , ,2,1,2,9,2,1,11,1,2,1,1,2,21,1,A ,-2,-2,-2,1,1,1,1,3, ,1,25,-2,-2,-2,7,-2,52,2,2,33340,1,376,-2,2, ,-2,55079,Milwaukee,5505,-88.022698,43.044108
239220,Mid-State Technical College,500 32nd St N,Wisconsin Rapids,WI,54494,55,3,Sue Budjac,President,7154225301,391089584,538000,1,www.mstc.edu,mstc.edu/admissions,www.mstc.edu/paying-for-college/financial-aid,www.mstc.edu/admissions/how-to-apply,www.mstc.edu/netcalc/npcalc.htm,www.mstc.edu/admissions/veterans-benefits, ,4,2,1,4,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,MSTC,4,2,1,-1,2,1,3,40,2,2,49220,2,554,-2,2, ,-2,55141,Wood,5503,-89.783449,44.391219
