UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3,VET1,VET2,VET3,VET4,VET5,VET9    
212285,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212294,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212300,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212328,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212337,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212355,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212373,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212382,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212391,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212425,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,R,25,A,.,1,1,-2,1,1,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,0,0,0,0
212434,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,25,A,.,1,1,-2,2,2,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,1,1,0,0
212443,1,1,1,0,0,0,4,-2,-2,36,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,A,.,R,35,2,2,1,2,2,1,-2,-2,2,1,R,16,3,A,.,R,4800,A,.,A,.,-2,1,0,0,1,0,-2,A,.,2,0,0,1,0,0,0,0,0,1
212452,0,1,0,0,0,0,4,-2,-2,88,0,0,0,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,1,1,1,1,1,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
212568,0,1,-2,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,3,R,100,A,.,1,1,-2,2,2,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
212577,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,165,1,165,1,165,1,165,1,R,60,A,.,1,1,2,1,1,2,-2,-2,2,1,R,2318,2,A,.,R,7330,R,4955,A,.,2,1,0,0,1,0,2,R,9,2,0,0,1,1,0,0,0,0,0
212601,0,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,1,0,1,1,0,2,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,158,1,158,1,158,1,158,1,R,25,R,25,1,1,1,1,1,1,1,2,2,1,R,1456,2,A,.,R,5890,R,5350,A,.,2,1,0,0,1,1,1,A,.,2,1,1,0,1,0,0,0,1,0
212656,0,1,0,0,0,0,4,-2,-2,81,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,194,1,194,1,194,1,194,1,R,40,R,0,1,1,1,1,1,1,-2,-2,2,1,R,943,2,A,.,R,4940,R,4520,A,.,2,1,0,0,1,0,2,R,8,2,1,1,0,1,1,1,0,0,0
212674,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,165,1,165,1,165,1,165,1,R,60,A,.,1,1,2,1,2,2,-2,-2,2,1,R,2307,1,R,21,R,6080,R,5260,A,.,1,1,0,1,1,0,2,R,6,2,0,0,1,1,0,1,0,0,0
212683,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212708,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212753,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
212771,0,1,0,0,0,0,4,-2,-2,80,1,0,0,0,1,1,1,0,0,0,0,1,-2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,2,1,1,2,1,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,1,0,1,A,.,2,1,1,0,1,0,0,0,0,0
212805,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,194,1,194,1,194,1,194,1,R,50,A,.,1,1,2,1,2,2,-2,-2,2,1,R,2333,1,R,21,R,5026,R,3446,A,.,2,2,0,0,0,0,2,R,6,2,1,0,0,0,0,0,0,0,1
212832,1,1,1,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,-2,1,364,1,364,1,364,1,R,25,R,25,1,1,1,1,2,1,-2,-2,2,1,R,560,1,R,19,R,5360,R,5380,A,.,2,1,0,0,1,0,2,R,4,2,1,1,0,1,1,1,1,1,0
212869,1,1,-2,0,0,0,3,-2,-2,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,A,.,1,1,-2,1,1,-2,-2,-2,2,1,R,300,1,R,19,A,.,A,.,R,8900,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,1,0
212878,1,1,-2,1,1,0,1,4,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,1,0
212911,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,165,1,165,1,165,1,R,60,A,.,1,1,2,2,2,2,-2,-2,2,1,R,1239,1,R,20,R,8180,R,6170,A,.,2,1,0,1,1,0,2,R,8,2,0,0,1,0,0,0,0,0,1
212975,1,1,-2,0,1,0,3,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,-2,1,1,-2,-2,-2,2,1,R,350,1,R,21,A,.,A,.,R,14270,2,2,0,0,0,0,2,R,99,2,0,0,1,0,0,0,0,0,1
212984,0,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,1,0,1,0,0,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,323,2,-2,1,323,1,R,25,R,25,1,1,1,1,1,1,-2,-2,2,1,R,295,2,A,.,R,7140,R,6436,A,.,2,1,0,0,1,0,2,R,6,2,1,1,0,1,1,0,0,0,0
212993,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,2,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
213002,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,10,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
213011,0,1,0,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,1,1,0,2,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,364,1,364,1,364,1,R,35,R,50,1,1,1,1,1,1,1,2,2,1,R,556,1,R,19,R,6890,R,5990,A,.,2,1,1,0,1,0,2,R,5,2,1,1,0,1,1,1,0,1,0
213020,1,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,158,1,158,1,158,1,158,1,R,50,R,50,1,1,1,1,1,1,1,2,1,1,R,4076,1,R,19,R,8290,R,3056,A,.,2,1,0,0,1,0,2,R,5,2,1,1,0,1,1,1,1,1,0
213163,0,1,-2,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,1,R,50,A,.,1,2,-2,2,2,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
213181,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,25,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
213215,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,25,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
213233,0,1,-2,0,0,0,3,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,-2,1,2,-2,-2,-2,2,1,R,51,2,A,.,A,.,A,.,R,6780,2,1,0,0,1,0,2,R,8,2,1,0,0,1,1,1,0,1,0
213251,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,165,1,361,1,361,1,361,1,R,0,R,0,1,1,1,1,2,1,-2,-2,2,1,R,1274,1,R,19,R,5700,R,5010,A,.,2,1,0,1,0,0,2,R,5,2,1,1,0,1,0,0,0,0,0
213303,1,1,1,0,0,0,3,-2,-2,-2,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,364,1,364,1,364,1,R,30,R,30,1,1,1,1,1,1,-2,-2,2,1,R,495,1,R,19,R,4950,R,4950,A,.,2,2,0,0,0,0,2,R,6,2,1,0,0,1,1,1,1,1,0
213321,0,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,0,0,0,0,0,2,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,170,1,170,1,170,1,170,1,R,30,R,35,1,1,1,1,1,1,-2,-2,2,1,R,1121,1,R,19,R,5708,R,5978,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,0,0,0,1,0
213330,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,B,.,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
213349,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,158,1,158,1,158,1,158,1,R,35,R,35,1,1,1,1,1,1,-2,-2,1,1,R,4500,1,R,19,R,5552,R,2878,A,.,2,1,0,1,1,0,2,R,6,2,1,1,0,1,1,1,1,1,0
213358,0,1,0,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,170,1,170,1,170,1,R,50,R,50,1,1,1,1,2,1,-2,-2,2,1,R,591,1,R,19,R,6534,R,3790,A,.,2,2,0,0,0,0,2,R,7,2,1,1,0,1,1,1,1,1,0
213367,1,1,1,0,1,0,4,-2,-2,30,1,0,1,0,1,1,1,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,103,1,103,1,103,1,R,35,R,35,1,1,1,1,1,1,1,2,2,1,R,2093,2,A,.,R,6960,R,6980,A,.,2,2,0,0,0,0,1,A,.,2,1,1,0,1,1,1,0,1,0
213376,1,1,-2,1,1,0,3,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,35,A,.,1,1,-2,1,1,-2,-2,-2,2,1,R,335,2,A,.,R,5800,R,2400,A,.,2,1,0,0,1,0,2,R,6,2,1,0,0,1,1,1,0,1,0
213385,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,128,1,128,1,128,1,128,1,R,65,A,.,1,1,2,1,2,2,-2,-2,2,1,R,2277,1,R,20,R,8360,R,5160,A,.,1,1,0,1,1,0,2,R,7,2,0,0,1,1,0,0,0,0,0
213400,1,1,0,0,0,0,3,-2,-2,-2,0,1,1,0,1,1,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,1,0,2,-2,1,342,1,342,1,342,1,R,25,R,40,1,1,1,1,1,1,-2,-2,2,1,R,450,1,R,20,R,3600,R,4570,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,0,0,1,0
213446,0,1,1,0,0,0,4,-2,-2,76,0,0,0,0,0,0,1,0,0,0,1,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,A,.,R,50,2,2,1,2,2,1,1,2,2,1,R,86,3,A,.,R,3240,A,.,A,.,-2,1,0,0,1,0,-2,A,.,2,0,1,0,0,0,0,0,0,1
213455,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,1,1,1,1,A,.,2,0,0,1,1,0,0,0,0,0
213473,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,40,A,.,1,1,-2,1,1,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
213491,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,1,1,A,.,2,0,0,1,0,0,0,0,0,1
213507,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,1,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,181,1,181,1,181,1,181,1,B,.,B,.,1,1,1,1,2,1,1,2,2,1,R,1276,1,R,19,R,4880,R,5220,A,.,2,1,0,0,1,0,2,R,11,2,1,1,0,1,1,1,0,1,0
213525,1,1,-2,1,1,0,1,4,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,2,R,4,2,1,0,0,0,1,1,1,1,0
213534,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,40,A,.,1,1,-2,1,1,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,1,0,1,A,.,2,1,0,0,0,1,0,0,0,0
213543,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,128,1,128,1,128,1,128,1,R,70,R,75,1,1,1,1,2,1,-2,-2,2,1,R,2510,2,A,.,R,6820,R,5060,A,.,2,1,0,1,1,0,2,R,7,2,1,1,0,1,0,0,0,0,0
213552,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,B,.,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
213570,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,1,0,1,A,.,2,0,0,1,0,1,1,1,1,0
