UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
461795,R,11450,R,450,R,550,R,11450,R,450,R,550,R,11450,R,450,R,550,R,3250,R,400,R,181,R,3250,R,400,R,181,R,3250,R,400,R,181,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10500,R,450,R,10950,R,11250,R,450,R,11700,R,11450,R,450,R,11900,R,11450,R,450,R,11900,0,0,R,10500,R,450,R,10950,R,11250,R,450,R,11700,R,11450,R,450,R,11900,R,11450,R,450,R,11900,0,0,R,10500,R,450,R,10950,R,11250,R,450,R,11700,R,11450,R,450,R,11900,R,11450,R,450,R,11900,0,0,R,1100,R,1100,R,1500,R,1100,R,7050,R,6900,R,6950,R,6950,R,1000,R,1000,R,2740,R,3512,R,7500,R,7500,R,8479,R,8479,R,1800,R,1800,R,3380,R,4252,R,1800,R,1800,R,3380,R,4252
461847,R,13200,R,200,A,.,R,13200,R,200,A,.,R,13200,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13200,R,300,R,13500,R,13200,R,200,R,13400,R,13200,R,200,R,13400,R,13200,R,200,R,13400,.,.,R,13200,R,300,R,13500,R,13200,R,200,R,13400,R,13200,R,200,R,13400,R,13200,R,200,R,13400,.,.,R,13200,R,300,R,13500,R,13200,R,200,R,13400,R,13200,R,200,R,13400,R,13200,R,200,R,13400,.,.,R,200,R,200,R,200,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12390,R,12676,R,12960,R,13214,R,3800,R,3800,R,3800,R,3800,R,5600,R,5600,R,5600,R,5600
461883,R,8112,R,275,R,338,R,8112,R,275,R,338,R,8112,R,275,R,338,R,6498,R,275,R,361,R,6498,R,275,R,361,R,6498,R,275,R,361,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7080,R,320,R,7400,R,7080,R,260,R,7340,R,7560,R,260,R,7820,R,8112,R,260,R,8372,.,.,R,7080,R,320,R,7400,R,7080,R,260,R,7340,R,7560,R,260,R,7820,R,8112,R,260,R,8372,.,.,R,7080,R,320,R,7400,R,7080,R,260,R,7340,R,7560,R,260,R,7820,R,8112,R,260,R,8372,.,.,R,1200,R,1212,R,1212,R,1212,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8136,R,9664,R,9664,R,8440,R,4488,R,9352,R,9352,R,6904,R,2952,R,7800,R,7800,R,4896
461953,R,14375,R,848,R,210,R,14375,R,848,R,210,R,14375,R,848,R,210,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14375,R,325,R,14700,R,14375,R,660,R,15035,R,14375,R,848,R,15223,R,14375,R,848,R,15223,0,0,R,14375,R,325,R,14700,R,14375,R,660,R,15035,R,14375,R,848,R,15223,R,14375,R,848,R,15223,0,0,R,14375,R,325,R,14700,R,14375,R,660,R,15035,R,14375,R,848,R,15223,R,14375,R,848,R,15223,0,0,R,925,R,925,R,925,R,925,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5299,R,5299,R,5628,R,5628,R,2618,R,2618,R,2779,R,2828,R,2618,R,2618,R,2779,R,2828
462044,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,29000,R,0,R,1450,R,29000,Z,0,R,1450,R,29000,Z,0,R,1450,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
462354,R,24000,R,900,R,667,R,24000,R,900,R,667,R,24000,R,900,R,667,R,19051,R,510,R,438,R,19051,R,510,R,438,R,19051,R,510,R,438,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,22200,R,0,R,22200,R,23400,R,900,R,24300,R,24000,R,900,R,24900,R,24000,R,900,R,24900,0,.,R,22200,R,0,R,22200,R,23400,R,900,R,24300,R,24000,R,900,R,24900,R,24000,R,900,R,24900,0,.,R,22200,R,0,R,22200,R,23400,R,900,R,24300,R,24000,R,900,R,24900,R,24000,R,900,R,24900,0,.,R,1851,R,1851,R,1851,R,1850,R,9081,R,9381,R,9381,R,9999,R,5904,R,5904,R,6192,R,4149,R,9081,R,9081,R,9381,R,9999,R,5904,R,5904,R,6192,R,4149,R,7749,R,7749,R,8118,R,8865
462363,R,17748,R,300,R,493,R,17748,R,300,R,493,R,17748,R,300,R,493,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7121,R,7371,R,7495,R,7608,R,3955,R,4177,R,4383,R,4435,R,3955,R,4177,R,4383,R,4435
462372,R,17748,R,300,R,493,R,17748,R,300,R,493,R,17748,R,300,R,493,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7121,R,7371,R,7495,R,7608,R,3955,R,4177,R,4383,R,4435,R,3955,R,4177,R,4383,R,4435
462390,R,9960,R,0,A,.,R,9960,Z,0,A,.,R,9960,Z,0,A,.,R,12960,R,0,A,.,R,12960,Z,0,A,.,R,12960,Z,0,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9110,R,749,R,9859,R,9480,R,0,R,9480,R,9480,R,0,R,9480,R,9480,R,0,R,9480,.,.,R,9110,R,749,R,9859,R,9480,R,0,R,9480,R,9480,R,0,R,9480,R,9480,R,0,R,9480,.,.,R,9110,R,749,R,9859,R,9480,R,0,R,9480,R,9480,R,0,R,9480,R,9480,R,0,R,9480,.,.,A,.,R,760,R,760,R,760,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6235,R,6160,R,6230,R,7070,R,7154,R,7034,R,6830,R,5880,R,7154,R,7034,R,6830,R,5880
465812,R,18021,R,0,A,.,R,18021,Z,0,A,.,R,18021,Z,0,A,.,R,15616,R,0,A,.,R,15616,Z,0,A,.,R,15616,Z,0,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9656,R,0,R,9656,R,12696,R,0,R,12696,R,16972,R,0,R,16972,R,16968,R,0,R,16968,.,.,R,9656,R,0,R,9656,R,12696,R,0,R,12696,R,16972,R,0,R,16972,R,16968,R,0,R,16968,.,.,R,9656,R,0,R,9656,R,12696,R,0,R,12696,R,16972,R,0,R,16972,R,16968,R,0,R,16968,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8136,R,8216,R,8488,R,8440,R,4488,R,4528,R,4650,R,6904,R,6096,R,6152,R,6352,R,8160
466152,R,12276,R,720,R,341,R,12276,R,720,R,341,R,12276,R,720,R,341,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9405,R,9171,R,7020,R,6975,R,1284,R,1440,R,285,R,294,R,3534,R,3456,R,1797,R,1806
466161,R,12276,R,720,R,341,R,12276,R,720,R,341,R,12276,R,720,R,341,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9405,R,9171,R,7020,R,6975,R,1284,R,1440,R,285,R,294,R,3534,R,3456,R,1797,R,1806
466170,R,12276,R,720,R,341,R,12276,R,720,R,341,R,12276,R,720,R,341,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,10944,R,435,R,11379,R,11484,R,435,R,11919,R,11880,R,435,R,12315,R,12276,R,795,R,13071,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9405,R,9171,R,7020,R,6975,R,1284,R,1440,R,285,R,294,R,3534,R,3456,R,1797,R,1806
466189,R,12276,R,720,R,341,R,12276,R,720,R,341,R,12276,R,720,R,341,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,11340,R,435,R,11775,R,11700,R,435,R,12135,R,12096,R,435,R,12531,R,12276,R,795,R,13071,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9405,R,9171,R,7020,R,6975,R,1284,R,1440,R,285,R,294,R,3534,R,3456,R,1797,R,1806
466514,R,14040,R,0,R,460,R,14040,Z,0,R,460,R,14040,Z,0,R,460,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15660,R,0,R,15660,R,15300,R,0,R,15300,R,14040,R,0,R,14040,R,14040,R,0,R,14040,.,.,R,15660,R,0,R,15660,R,15300,R,0,R,15300,R,14040,R,0,R,14040,R,14040,R,0,R,14040,.,.,R,15660,R,0,R,15660,R,15300,R,0,R,15300,R,14040,R,0,R,14040,R,14040,R,0,R,14040,.,.,R,2160,R,3888,R,1260,R,1152,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13167,R,5544,R,5148,R,5211,R,3555,R,6246,R,7002,R,7092,R,3555,R,6246,R,7002,R,7092
466921,R,17160,R,600,R,665,R,17160,R,600,R,665,R,17160,R,600,R,665,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16090,R,400,R,16490,R,16440,R,500,R,16940,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,16090,R,400,R,16490,R,16440,R,500,R,16940,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,16090,R,400,R,16490,R,16440,R,500,R,16940,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,1400,R,1400,R,1300,R,1300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10193,R,6586,R,10312,R,10312,R,4700,R,3868,R,6340,R,6340,R,4700,R,3868,R,6340,R,6340
466930,R,17160,R,600,R,665,R,17160,R,600,R,665,R,17160,R,600,R,665,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15600,R,500,R,16100,R,16360,R,600,R,16960,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,15600,R,500,R,16100,R,16360,R,600,R,16960,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,15600,R,500,R,16100,R,16360,R,600,R,16960,R,16680,R,600,R,17280,R,16680,R,600,R,17280,.,.,R,1400,R,1400,R,1300,R,1300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11331,R,6688,R,10512,R,10512,R,5703,R,3868,R,6340,R,6340,R,5703,R,3868,R,6340,R,6340
467058,R,17748,R,300,R,493,R,17748,R,300,R,493,R,17748,R,300,R,493,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7121,R,7371,R,7495,R,7608,R,3955,R,4177,R,4383,R,4435,R,3955,R,4177,R,4383,R,4435
467793,R,13500,R,0,R,435,R,13500,Z,0,R,435,R,13500,Z,0,R,435,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14760,R,0,R,14760,R,14400,R,0,R,14400,R,13500,R,0,R,13500,R,13500,R,0,R,13500,.,.,R,14760,R,0,R,14760,R,14400,R,0,R,14400,R,13500,R,0,R,13500,R,13500,R,0,R,13500,.,.,R,14760,R,0,R,14760,R,14400,R,0,R,14400,R,13500,R,0,R,13500,R,13500,R,0,R,13500,.,.,R,2160,R,3888,R,1260,R,1152,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13167,R,5544,R,5148,R,5211,R,3555,R,6246,R,7002,R,7092,R,3555,R,6246,R,7002,R,7092
468006,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19990,R,175,R,625,R,19990,R,175,R,625,R,19990,R,175,R,625,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
468015,R,17568,R,100,R,488,R,17568,R,100,R,488,R,17568,R,100,R,488,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17568,R,300,R,17868,R,17568,R,300,R,17868,R,17568,R,100,R,17668,R,17568,R,100,R,17668,.,.,R,17568,R,300,R,17868,R,17568,R,300,R,17868,R,17568,R,100,R,17668,R,17568,R,100,R,17668,.,.,R,17568,R,300,R,17868,R,17568,R,300,R,17868,R,17568,R,100,R,17668,R,17568,R,100,R,17668,.,.,R,1500,R,1800,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5613,R,5541,R,5610,R,6360,R,6327,R,5648,R,6078,R,5202,R,8358,R,9063,R,8184,R,8094
468024,R,16185,R,175,R,473,R,16185,R,175,R,473,R,16185,R,175,R,473,R,22821,R,1250,R,602,R,22821,R,1250,R,602,R,22821,R,1250,R,602,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15735,R,175,R,15910,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,.,.,R,15735,R,175,R,15910,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,.,.,R,15735,R,175,R,15910,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,.,.,R,1200,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5613,R,5541,R,5611,R,6360,R,6327,R,6249,R,6079,R,5202,R,8358,R,8253,R,8183,R,8092
468398,R,14400,R,2625,R,475,R,14400,R,2625,R,475,R,14400,R,2625,R,475,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12780,R,435,R,13215,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,0,.,R,12780,R,435,R,13215,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,0,.,R,12780,R,435,R,13215,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,0,.,R,1875,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6255,R,6225,R,6414,R,6615,R,3825,R,4515,R,4665,R,4506,R,3825,R,4515,R,4665,R,4805
